"DistinguishedName","DNSHostName","Enabled","Name","ObjectClass","ObjectGUID","SamAccountName","SID","UserPrincipalName"
"CN=SHHWSR1584,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1584.global.schindler.com","True","SHHWSR1584","computer","8f022240-0121-4b41-a278-a92a5257dbee","SHHWSR1584$","S-1-5-21-3663903349-3750885259-1011159491-387596",
"CN=shhwsr0124,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0124.global.schindler.com","True","shhwsr0124","computer","b6721bf4-b720-4ef5-b01b-a86b789887ce","SHHWSR0124$","S-1-5-21-3663903349-3750885259-1011159491-124646",
"CN=SCHWSR0067,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","schwsr0067.global.schindler.com","True","SCHWSR0067","computer","be9eb51c-787d-4e03-ab86-7186c9b1dd54","SCHWSR0067$","S-1-5-21-3663903349-3750885259-1011159491-341777",
"CN=SHHWSR2112,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2112.global.schindler.com","True","SHHWSR2112","computer","d9143a9d-a509-4bbf-9aa8-088f899c2937","SHHWSR2112$","S-1-5-21-3663903349-3750885259-1011159491-435197",
"CN=SHHWSR0812,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0812.global.schindler.com","True","SHHWSR0812","computer","fff7b297-cc88-474d-a00f-501db352670e","SHHWSR0812$","S-1-5-21-3663903349-3750885259-1011159491-219432",
"CN=SHHWSR1950,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1950.global.schindler.com","True","SHHWSR1950","computer","e4411d13-f2d0-48dd-9598-4f1289429ae8","SHHWSR1950$","S-1-5-21-3663903349-3750885259-1011159491-417937",
"CN=SHHWSR1580,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1580.global.schindler.com","True","SHHWSR1580","computer","304d3f49-ca09-4c62-b611-b96c14c3377b","SHHWSR1580$","S-1-5-21-3663903349-3750885259-1011159491-387576",
"CN=SHHWSR0225,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0225.global.schindler.com","True","SHHWSR0225","computer","a6904bf7-6f37-4baf-b3d4-19a53a3ea0e3","SHHWSR0225$","S-1-5-21-3663903349-3750885259-1011159491-119007",
"CN=SDBNWGEBI0005,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com",,"True","SDBNWGEBI0005","computer","21e312f8-0b62-4d9f-b83b-9c4fd4dd514b","SDBNWGEBI0005$","S-1-5-21-3663903349-3750885259-1011159491-338386",
"CN=SHHWSR1626,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1626.global.schindler.com","True","SHHWSR1626","computer","6e3d74ae-ad33-4ef8-b0f7-90498914f135","SHHWSR1626$","S-1-5-21-3663903349-3750885259-1011159491-393352",
"CN=SHHWSR0881,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0881.global.schindler.com","True","SHHWSR0881","computer","35b1feba-9c56-4f0b-8319-11185a2874ba","SHHWSR0881$","S-1-5-21-3663903349-3750885259-1011159491-226252",
"CN=SHHWSR1974,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1974.global.schindler.com","True","SHHWSR1974","computer","60345a32-5080-45c8-b8c4-8c3d9dd2c570","SHHWSR1974$","S-1-5-21-3663903349-3750885259-1011159491-420493",
"CN=SHHWSR1536,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1536.global.schindler.com","True","SHHWSR1536","computer","2bfd2790-2b08-467b-aea5-7ae4f7135b3d","SHHWSR1536$","S-1-5-21-3663903349-3750885259-1011159491-383793",
"CN=SHHWSR1576,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1576.global.schindler.com","True","SHHWSR1576","computer","60fafb4a-194a-4355-86ad-b14ca3727341","SHHWSR1576$","S-1-5-21-3663903349-3750885259-1011159491-387570",
"CN=SHHWSR0500,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0500.global.schindler.com","True","SHHWSR0500","computer","0445eff8-0c2b-4e1a-be0a-dc7a3711f49b","SHHWSR0500$","S-1-5-21-3663903349-3750885259-1011159491-191156",
"CN=SDBNWGEBI0006,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com",,"True","SDBNWGEBI0006","computer","72f8fb55-f6cb-43ee-bfa8-2ff98109e311","SDBNWGEBI0006$","S-1-5-21-3663903349-3750885259-1011159491-338387",
"CN=SHHWSR1830,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1830.global.schindler.com","True","SHHWSR1830","computer","3b2eb7ae-51bf-4d68-a21a-3acb1d61628c","SHHWSR1830$","S-1-5-21-3663903349-3750885259-1011159491-404724",
"CN=WIIWSR0023,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","WIIWSR0023.global.schindler.com","True","WIIWSR0023","computer","00d82d3a-061a-4572-baed-a5143ed99545","WIIWSR0023$","S-1-5-21-3663903349-3750885259-1011159491-192204",
"CN=SHHWSR1427,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsr1427.global.schindler.com","True","SHHWSR1427","computer","6a365e60-c0c6-4705-96d9-9efa393bee03","SHHWSR1427$","S-1-5-21-3663903349-3750885259-1011159491-353410",
"CN=SHHWSR0880,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0880.global.schindler.com","True","SHHWSR0880","computer","5dc7efbb-550c-44f4-b99e-d2c06f8ee195","SHHWSR0880$","S-1-5-21-3663903349-3750885259-1011159491-219434",
"CN=SHHWSR0877,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR0877.global.schindler.com","True","SHHWSR0877","computer","3eaa90e5-dbc9-49eb-ac87-ded7c2fcd9fa","SHHWSR0877$","S-1-5-21-3663903349-3750885259-1011159491-226249",
"CN=SHHWSR1972,OU=EU,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1972.global.schindler.com","True","SHHWSR1972","computer","22cf90c3-3ec0-46a6-9762-1375166f8efd","SHHWSR1972$","S-1-5-21-3663903349-3750885259-1011159491-420489",
"CN=SHHWSR2043,OU=SQL-TEST-PROXY,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2043.global.schindler.com","True","SHHWSR2043","computer","c0033385-6f28-4136-bec6-87641fcadc4e","SHHWSR2043$","S-1-5-21-3663903349-3750885259-1011159491-425329",
"CN=SHHWSR2121,OU=SQL-TEST-PROXY,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2121.global.schindler.com","True","SHHWSR2121","computer","bc311026-3403-440d-8db2-8f92f06bea91","SHHWSR2121$","S-1-5-21-3663903349-3750885259-1011159491-438441",
"CN=SHHWSR1915,OU=EMEA-Prod-XA-T4,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1915.global.schindler.com","True","SHHWSR1915","computer","c26ebeb5-9851-4ddf-bf56-b30c647d269e","SHHWSR1915$","S-1-5-21-3663903349-3750885259-1011159491-415092",
"CN=SHHWSR1887,OU=EMEA-Prod-XA-T4,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR1887.global.schindler.com","True","SHHWSR1887","computer","89d50f31-7ccd-49e1-82ab-a7316b076255","SHHWSR1887$","S-1-5-21-3663903349-3750885259-1011159491-413187",
"CN=SHHWSR2019,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSR2019.global.schindler.com","True","SHHWSR2019","computer","f50435a0-55aa-456f-8a50-4991d7669db2","SHHWSR2019$","S-1-5-21-3663903349-3750885259-1011159491-423460",
"CN=SHHWSRCX0048,OU=EMEA-Prod-XA-T2,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsrcx0048.global.schindler.com","True","SHHWSRCX0048","computer","6fe96c10-79e9-40c7-a32c-9bea23429929","SHHWSRCX0048$","S-1-5-21-3663903349-3750885259-1011159491-328423",
"CN=SHHWSRCX0046,OU=EMEA-Prod-XA-T2,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsrcx0046.global.schindler.com","True","SHHWSRCX0046","computer","b08d0e2d-8a5d-4e71-878d-56c113c7607e","SHHWSRCX0046$","S-1-5-21-3663903349-3750885259-1011159491-328421",
"CN=SHHWSRCX0032,OU=EMEA-Prod-XA-T2,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSRCX0032.global.schindler.com","True","SHHWSRCX0032","computer","0ca1bf94-30f8-4bc3-9953-791c75b910de","SHHWSRCX0032$","S-1-5-21-3663903349-3750885259-1011159491-407527",
"CN=SHHWSRCX0047,OU=EMEA-Prod-XA-T2,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsrcx0047.global.schindler.com","True","SHHWSRCX0047","computer","7e409733-3fe4-4926-950b-a5ca3649cf8b","SHHWSRCX0047$","S-1-5-21-3663903349-3750885259-1011159491-328422",
"CN=SHHWSRCX0033,OU=EMEA-Prod-XA-T2,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsrcx0033.global.schindler.com","True","SHHWSRCX0033","computer","2e487b97-a5ac-44fa-898a-0545189c2d63","SHHWSRCX0033$","S-1-5-21-3663903349-3750885259-1011159491-311019",
"CN=SHHWSRCX0031,OU=EMEA-Prod-XA-T2,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSRCX0031.global.schindler.com","True","SHHWSRCX0031","computer","954285cd-e00e-485c-b3ea-9ee9a5646349","SHHWSRCX0031$","S-1-5-21-3663903349-3750885259-1011159491-410783",
"CN=SHHWSRCX0045,OU=EMEA-Prod-XA-T2,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","shhwsrcx0045.global.schindler.com","True","SHHWSRCX0045","computer","678e7b97-9346-4800-b17b-e8f6b2280c23","SHHWSRCX0045$","S-1-5-21-3663903349-3750885259-1011159491-328420",
"CN=SISWSRCX0033,OU=EMEA-Prod-XA-T2,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SISWSRCX0033.global.schindler.com","True","SISWSRCX0033","computer","2648086f-d7b2-49c9-a6fc-030f7a0f9376","SISWSRCX0033$","S-1-5-21-3663903349-3750885259-1011159491-407529",
"CN=SHHWSRCX2249,OU=EMEA-Prod-XA-T3,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSRCX2249.global.schindler.com","True","SHHWSRCX2249","computer","58d01633-2a58-459a-809c-02635e2cf0c8","SHHWSRCX2249$","S-1-5-21-3663903349-3750885259-1011159491-374125",
"CN=SHHWSRCX2248,OU=EMEA-Prod-XA-T3,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSRCX2248.global.schindler.com","True","SHHWSRCX2248","computer","4c11af4c-d3df-43f3-9083-5f86b6659159","SHHWSRCX2248$","S-1-5-21-3663903349-3750885259-1011159491-374124",
"CN=SHHWSRCX2247,OU=EMEA-Prod-XA-T3,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSRCX2247.global.schindler.com","True","SHHWSRCX2247","computer","7b565c5f-9c93-4a3d-a0a5-120b464f0d05","SHHWSRCX2247$","S-1-5-21-3663903349-3750885259-1011159491-374123",
"CN=SHHWSRCX2246,OU=EMEA-Prod-XA-T3,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSRCX2246.global.schindler.com","True","SHHWSRCX2246","computer","2ff46ee7-fc35-4b33-9503-d771615324a0","SHHWSRCX2246$","S-1-5-21-3663903349-3750885259-1011159491-374122",
"CN=SHHWSRCX2076,OU=EMEA-Prod-XA-T1,OU=0001,OU=000,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SHHWSRCX2076.global.schindler.com","True","SHHWSRCX2076","computer","88530f47-7538-4046-a397-bdb6a44d5191","SHHWSRCX2076$","S-1-5-21-3663903349-3750885259-1011159491-374121",
"CN=SECWSR1145,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR1145.global.schindler.com","True","SECWSR1145","computer","c0ff4e7e-d4fd-4f66-8bd1-59355caacb41","SECWSR1145$","S-1-5-21-3663903349-3750885259-1011159491-386221",
"CN=SECWSR0184,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR0184.global.schindler.com","True","SECWSR0184","computer","c180f4bc-3c7d-48e8-bda4-86fb6fab5943","SECWSR0184$","S-1-5-21-3663903349-3750885259-1011159491-282436",
"CN=SAOWSR0103,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR0103.global.schindler.com","True","SAOWSR0103","computer","e4135304-294a-4960-881a-f071274f8a6c","SAOWSR0103$","S-1-5-21-3663903349-3750885259-1011159491-199293",
"CN=SAOWSR0070,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR0070.global.schindler.com","True","SAOWSR0070","computer","405aa75b-afea-496f-9fc8-0222eb6437bf","SAOWSR0070$","S-1-5-21-3663903349-3750885259-1011159491-341731",
"CN=SECWSR1553,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR1553.global.schindler.com","True","SECWSR1553","computer","8d3bc9f8-c0ca-491f-b60f-eebb2ea9b2ff","SECWSR1553$","S-1-5-21-3663903349-3750885259-1011159491-423711",
"CN=SAOWSR0051,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR0051.global.schindler.com","True","SAOWSR0051","computer","b99bb64a-1702-483b-8684-9a20bd341356","SAOWSR0051$","S-1-5-21-3663903349-3750885259-1011159491-199290",
"CN=SAOWSR0071,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR0071.global.schindler.com","True","SAOWSR0071","computer","067116d9-12f6-494c-a783-efa444311e62","SAOWSR0071$","S-1-5-21-3663903349-3750885259-1011159491-341744",
"CN=SAOWSR0097,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR0097.global.schindler.com","True","SAOWSR0097","computer","0ab4c89b-8831-4165-81a8-dc7832285bb9","SAOWSR0097$","S-1-5-21-3663903349-3750885259-1011159491-148669",
"CN=CARWSR0040,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CARWSR0040.global.schindler.com","True","CARWSR0040","computer","6ac2c771-e6f2-4298-b67e-f3b9b3f9b8a8","CARWSR0040$","S-1-5-21-3663903349-3750885259-1011159491-432964",
"CN=SECWSR0168,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR0168.global.schindler.com","True","SECWSR0168","computer","a5cc4151-4d05-4729-b87e-e501364026ba","SECWSR0168$","S-1-5-21-3663903349-3750885259-1011159491-197315",
"CN=CARWSR0038,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CARWSR0038.global.schindler.com","True","CARWSR0038","computer","70318f45-810b-4646-8242-3cc21b6a16c2","CARWSR0038$","S-1-5-21-3663903349-3750885259-1011159491-432962",
"CN=SECWSR8012,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR8012.global.schindler.com","True","SECWSR8012","computer","0834d041-4f2e-47c1-bd1f-d384e21055bb","SECWSR8012$","S-1-5-21-3663903349-3750885259-1011159491-403053",
"CN=SECWSR1556,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR1556.global.schindler.com","True","SECWSR1556","computer","c4e9fcba-41b1-4606-ab37-4ace80f49e12","SECWSR1556$","S-1-5-21-3663903349-3750885259-1011159491-432959",
"CN=SAOWSR0003,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR0003.global.schindler.com","True","SAOWSR0003","computer","e4e03982-e68c-48a7-9088-51b05ca9e0d6","SAOWSR0003$","S-1-5-21-3663903349-3750885259-1011159491-224499",
"CN=SECWSR0084,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR0084.global.schindler.com","True","SECWSR0084","computer","58cbf6aa-6aa2-4bb2-a747-4e8490405301","SECWSR0084$","S-1-5-21-3663903349-3750885259-1011159491-138639",
"CN=SECWSR8040,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR8040.global.schindler.com","True","SECWSR8040","computer","affcffdc-0755-4dc4-90f7-44c07384afc3","SECWSR8040$","S-1-5-21-3663903349-3750885259-1011159491-432960",
"CN=SECWSR0064,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR0064.global.schindler.com","True","SECWSR0064","computer","e6e81402-358b-458d-a89b-e78db3bbb32a","SECWSR0064$","S-1-5-21-3663903349-3750885259-1011159491-122568",
"CN=LIMWSR0001,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","LIMWSR0001.global.schindler.com","True","LIMWSR0001","computer","e30a4829-422e-4cd8-ab93-18db3fa521de","LIMWSR0001$","S-1-5-21-3663903349-3750885259-1011159491-102141",
"CN=SECWSR1558,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR1558.global.schindler.com","True","SECWSR1558","computer","d991148b-00c3-4e0d-8796-31888554977d","SECWSR1558$","S-1-5-21-3663903349-3750885259-1011159491-440191",
"CN=SAOWSR0133,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR0133.global.schindler.com","True","SAOWSR0133","computer","f755a943-d628-4827-b5db-209682029425","SAOWSR0133$","S-1-5-21-3663903349-3750885259-1011159491-349237",
"CN=SANWSR0111,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SANWSR0111.global.schindler.com","True","SANWSR0111","computer","863dd981-7b90-47e5-807a-e6bd82f7fc94","SANWSR0111$","S-1-5-21-3663903349-3750885259-1011159491-419825",
"CN=SANWSR0113,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SANWSR0113.global.schindler.com","True","SANWSR0113","computer","60ccc602-2e64-49e8-9497-d2a09be07dcf","SANWSR0113$","S-1-5-21-3663903349-3750885259-1011159491-420950",
"CN=SECWSR1111,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR1111.global.schindler.com","True","SECWSR1111","computer","4cb3c8cc-1b41-43af-a226-e9e450afb9c6","SECWSR1111$","S-1-5-21-3663903349-3750885259-1011159491-387745",
"CN=SECWSR2604,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR2604.global.schindler.com","True","SECWSR2604","computer","86473ae8-3320-4449-9aa9-be593d392eda","SECWSR2604$","S-1-5-21-3663903349-3750885259-1011159491-441622",
"CN=SAOWSR1127,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR1127.global.schindler.com","True","SAOWSR1127","computer","eceda366-206e-406f-bbf0-dcf13c4e02b6","SAOWSR1127$","S-1-5-21-3663903349-3750885259-1011159491-349231",
"CN=SECWSR1114,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR1114.global.schindler.com","True","SECWSR1114","computer","9f8001b9-a251-4281-8738-ae953b35db2d","SECWSR1114$","S-1-5-21-3663903349-3750885259-1011159491-368233",
"CN=CARWSR0037,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CARWSR0037.global.schindler.com","True","CARWSR0037","computer","ee429c7d-2fd7-4441-a537-fd70de3ab0eb","CARWSR0037$","S-1-5-21-3663903349-3750885259-1011159491-418966",
"CN=SANWSR0112,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SANWSR0112.global.schindler.com","True","SANWSR0112","computer","ffe96df7-b9d4-4946-af11-316a9b7c6424","SANWSR0112$","S-1-5-21-3663903349-3750885259-1011159491-419827",
"CN=SAOWSR1128,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR1128.global.schindler.com","True","SAOWSR1128","computer","b8ca6da5-3195-4101-a721-1104c1214095","SAOWSR1128$","S-1-5-21-3663903349-3750885259-1011159491-349233",
"CN=SECWSR9999,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR9999.global.schindler.com","True","SECWSR9999","computer","2f19d7e1-05d1-415a-84b6-0057aea9b100","SECWSR9999$","S-1-5-21-3663903349-3750885259-1011159491-358184",
"CN=SAOWSR0158,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR0158.global.schindler.com","True","SAOWSR0158","computer","62502bb5-ccf2-4090-bf0b-241631eeb7cc","SAOWSR0158$","S-1-5-21-3663903349-3750885259-1011159491-349301",
"CN=SAOWSR1129,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR1129.global.schindler.com","True","SAOWSR1129","computer","342598e4-bf60-44c2-ad03-0fdca6bdbc62","SAOWSR1129$","S-1-5-21-3663903349-3750885259-1011159491-349235",
"CN=SAOWSR1135,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR1135.global.schindler.com","True","SAOWSR1135","computer","991eb082-f818-4a67-a519-78a5bd64e95b","SAOWSR1135$","S-1-5-21-3663903349-3750885259-1011159491-392036",
"CN=MEXWSR0121,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MEXWSR0121.global.schindler.com","True","MEXWSR0121","computer","b61c8a64-081c-49ab-8978-6a870ba8b851","MEXWSR0121$","S-1-5-21-3663903349-3750885259-1011159491-413325",
"CN=SECWSR0038,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR0038.global.schindler.com","True","SECWSR0038","computer","e6f76906-8bb0-49c7-80a9-92475b538c35","SECWSR0038$","S-1-5-21-3663903349-3750885259-1011159491-122335",
"CN=SAOWSR3101,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR3101.global.schindler.com","True","SAOWSR3101","computer","b404b75a-c064-440d-8e9d-1f1004e3c0b9","SAOWSR3101$","S-1-5-21-3663903349-3750885259-1011159491-315658",
"CN=SECWSR0035,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR0035.global.schindler.com","True","SECWSR0035","computer","8f8f7a47-101b-472d-b538-ffa4e7dc6b41","SECWSR0035$","S-1-5-21-3663903349-3750885259-1011159491-122157",
"CN=SECWSR2605,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR2605.global.schindler.com","True","SECWSR2605","computer","9930b7e4-6073-4db6-a91d-e170dd026f4b","SECWSR2605$","S-1-5-21-3663903349-3750885259-1011159491-441624",
"CN=SAOWSR0002,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR0002.global.schindler.com","True","SAOWSR0002","computer","eaed89d8-aadf-4647-8e58-3930f940fbd4","SAOWSR0002$","S-1-5-21-3663903349-3750885259-1011159491-224314",
"CN=MEXWSR0110,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MEXWSR0110.global.schindler.com","True","MEXWSR0110","computer","5145e86e-427e-4727-84fb-d33dc574cf17","MEXWSR0110$","S-1-5-21-3663903349-3750885259-1011159491-103464",
"CN=CARWSR0050,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CARWSR0050.global.schindler.com","True","CARWSR0050","computer","871ad3bc-de3c-4555-82d4-68939375409a","CARWSR0050$","S-1-5-21-3663903349-3750885259-1011159491-432967",
"CN=CARWSR0026,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","CARWSR0026.global.schindler.com","True","CARWSR0026","computer","49a7899b-b156-4ad1-b9ba-f20633f20635","CARWSR0026$","S-1-5-21-3663903349-3750885259-1011159491-395521",
"CN=SAOWSR0096,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SAOWSR0096.global.schindler.com","True","SAOWSR0096","computer","7a1545ed-0e82-4b0b-9dfe-ece6f78f3cea","SAOWSR0096$","S-1-5-21-3663903349-3750885259-1011159491-199331",
"CN=SECWSR0017,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR0017.global.schindler.com","True","SECWSR0017","computer","03447033-a007-42ed-8f48-faebb6c9bb82","SECWSR0017$","S-1-5-21-3663903349-3750885259-1011159491-100372",
"CN=MEXWSR0109,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MEXWSR0109.global.schindler.com","True","MEXWSR0109","computer","a8034b73-7965-44eb-8ac2-11f97f97d706","MEXWSR0109$","S-1-5-21-3663903349-3750885259-1011159491-103463",
"CN=SECWSR0039,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR0039.global.schindler.com","True","SECWSR0039","computer","a0475959-0092-43b7-b29e-f82c81db9149","SECWSR0039$","S-1-5-21-3663903349-3750885259-1011159491-123353",
"CN=SECWSR0050,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR0050.global.schindler.com","True","SECWSR0050","computer","c64118bc-fff0-4af5-b3f6-84481b31a652","SECWSR0050$","S-1-5-21-3663903349-3750885259-1011159491-53630",
"CN=MEXWSR0103,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","MEXWSR0103.global.schindler.com","True","MEXWSR0103","computer","9853dc7e-6014-43f4-9d59-5df808040833","MEXWSR0103$","S-1-5-21-3663903349-3750885259-1011159491-103465",
"CN=SBANWGBUE0001,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com",,"True","SBANWGBUE0001","computer","a78ab569-2eae-457e-b819-5ef3bd3f31a3","SBANWGBUE0001$","S-1-5-21-3663903349-3750885259-1011159491-209761",
"CN=SECWSR0001,OU=AM,OU=Servers,OU=NBI12,DC=global,DC=schindler,DC=com","SECWSR0001.global.schindler.com","True","SECWSR0001","computer","3297215b-4b02-4df4-a75c-a80e3c266fb9","SECWSR0001$","S-1-5-21-3663903349-3750885259-1011159491-53468",
